12/22/2020,105.0,105.0,107.0,4.0
12/23/2020,108.5,109.1,104.5,22.0
12/25/2020,112.0,111.9,102.1,10.0
12/26/2020,108.3,108.3,105.5,18.0
12/27/2020,109.1,108.0,103.1,19.0
12/28/2020,111.8,110.6,104.4,9.0
12/29/2020,107.5,109.2,102.7,19.0
12/30/2020,112.8,110.9,102.5,12.0
12/31/2020,106.7,106.2,102.6,12.0
01/01/2021,109.3,109.9,102.5,18.0
01/02/2021,107.5,106.7,101.7,12.0
01/03/2021,109.7,111.4,102.0,14.0
01/04/2021,108.0,108.1,102.0,18.0
01/05/2021,110.5,111.5,102.2,9.0
01/06/2021,109.0,109.0,101.6,20.0
01/07/2021,109.6,109.3,102.1,10.0
01/08/2021,109.8,109.7,101.4,18.0
01/09/2021,110.5,110.0,101.3,15.0
01/10/2021,109.7,111.1,101.5,13.0
01/11/2021,109.7,109.2,100.8,13.0
01/12/2021,109.5,108.7,102.1,11.0
01/13/2021,110.2,110.3,100.5,14.0
01/14/2021,110.3,109.9,101.9,10.0
01/15/2021,110.0,110.2,100.1,13.0
01/16/2021,108.9,109.8,101.5,12.0
01/17/2021,111.5,111.5,100.0,9.0
01/18/2021,109.7,109.8,101.2,18.0
01/19/2021,109.4,111.1,100.2,3.0
01/20/2021,109.6,110.3,101.2,18.0
01/21/2021,110.7,108.4,100.4,5.0
01/22/2021,109.6,110.5,100.8,22.0
01/23/2021,110.2,110.3,101.8,13.0
01/24/2021,110.2,109.8,100.1,13.0
01/25/2021,110.0,110.6,101.2,18.0
01/26/2021,110.6,108.7,99.0,4.0
01/27/2021,110.2,110.5,100.8,22.0
01/28/2021,110.5,109.8,100.6,8.0
01/29/2021,110.6,111.1,100.2,18.0
01/30/2021,110.7,110.8,100.8,16.0
01/31/2021,111.0,110.7,100.1,10.0
02/01/2021,110.0,110.9,100.3,18.0
02/02/2021,111.9,111.2,100.7,10.0
02/03/2021,110.4,111.0,100.1,19.0
02/04/2021,111.6,109.9,100.7,9.0
02/05/2021,110.7,111.5,100.4,16.0
02/06/2021,110.8,111.5,100.8,22.0
02/07/2021,111.6,111.2,98.8,8.0
02/08/2021,110.7,110.6,100.7,15.0
02/09/2021,110.6,111.7,100.4,13.0
02/10/2021,112.4,111.5,100.3,17.0
02/11/2021,110.6,111.2,100.4,10.0
02/12/2021,111.4,112.1,99.9,20.0
02/13/2021,111.1,110.3,100.2,9.0
02/14/2021,111.9,112.3,99.9,19.0
02/15/2021,111.5,111.8,100.5,12.0
02/16/2021,113.1,111.9,100.2,12.0
02/17/2021,111.2,111.7,100.2,18.0
02/18/2021,113.8,112.1,100.7,6.0
02/19/2021,111.5,111.8,100.2,17.0
02/20/2021,111.9,111.9,100.5,9.0
02/21/2021,111.9,112.5,99.8,16.0
02/22/2021,110.8,111.3,100.3,10.0
02/23/2021,112.3,112.5,99.9,17.0
02/24/2021,110.6,111.4,100.3,17.0
02/25/2021,113.7,112.8,99.6,11.0
02/26/2021,111.6,111.8,100.1,17.0
02/27/2021,110.6,112.2,100.0,12.0
02/28/2021,111.4,111.4,100.0,15.0
03/01/2021,112.0,112.7,100.4,13.0
03/02/2021,113.1,110.5,99.1,11.0
03/03/2021,111.1,112.5,100.6,19.0
03/04/2021,112.6,112.1,99.7,17.0
03/10/2021,111.5,111.3,100.1,3.0
03/11/2021,112.2,112.5,99.9,22.0
03/12/2021,110.5,111.0,100.3,12.0
03/13/2021,112.9,112.8,99.8,15.0
03/14/2021,110.8,112.0,100.2,17.0
03/15/2021,113.4,111.6,99.8,15.0
03/16/2021,110.8,111.9,99.7,13.0
03/17/2021,112.0,112.0,100.2,19.0
03/18/2021,111.4,112.2,99.3,10.0
03/19/2021,111.5,112.6,99.9,19.0
03/20/2021,113.0,111.0,100.4,10.0
03/21/2021,111.6,111.8,99.5,19.0
03/22/2021,111.2,112.4,100.3,15.0
03/23/2021,113.0,111.1,99.5,11.0
03/24/2021,111.8,112.3,99.8,21.0
03/25/2021,112.3,111.3,99.4,9.0
03/26/2021,112.1,112.2,99.7,21.0
03/27/2021,111.1,112.1,99.9,16.0
03/28/2021,113.3,112.1,98.7,8.0
03/29/2021,111.3,112.3,100.0,20.0
03/30/2021,113.8,111.3,98.8,7.0
03/31/2021,111.5,112.1,99.9,19.0
04/01/2021,112.1,111.9,99.3,13.0
04/02/2021,111.9,112.2,99.9,19.0
04/03/2021,110.3,112.2,99.6,14.0
04/04/2021,112.5,111.7,99.7,14.0
04/05/2021,110.7,112.5,99.5,12.0
04/06/2021,113.2,111.6,99.7,16.0
04/07/2021,111.8,112.3,99.4,16.0
04/08/2021,112.1,112.1,99.2,13.0
04/09/2021,112.0,111.9,99.9,17.0
04/10/2021,111.3,112.1,100.0,12.0
04/11/2021,112.3,112.4,99.2,20.0
04/12/2021,111.7,111.5,99.7,14.0
04/13/2021,112.7,112.0,99.3,13.0
04/14/2021,111.3,112.3,99.8,23.0
04/15/2021,112.8,111.7,99.8,8.0
04/16/2021,111.7,112.4,99.5,20.0
04/17/2021,111.6,111.0,100.1,10.0
04/18/2021,111.8,113.2,99.3,16.0
04/19/2021,111.2,111.2,100.2,16.0
04/20/2021,113.3,113.8,99.0,10.0
04/21/2021,112.0,112.4,99.4,22.0
04/22/2021,112.2,111.6,99.5,12.0
04/23/2021,112.3,112.6,99.3,13.0
04/24/2021,111.7,111.6,99.8,15.0
04/25/2021,112.9,112.9,99.9,13.0
04/26/2021,111.7,112.0,99.2,20.0
04/27/2021,112.0,112.9,100.4,12.0
04/28/2021,112.6,112.2,98.9,18.0
04/29/2021,112.0,112.8,100.6,12.0
