10/18/2022,112.5,112.4,106.4,4.0
10/19/2022,108.8,109.8,102.1,22.0
10/20/2022,98.9,100.7,100.8,4.0
10/21/2022,112.3,110.7,102.5,20.0
10/22/2022,112.1,114.1,100.2,18.0
10/23/2022,111.0,109.2,103.0,12.0
10/24/2022,113.1,113.4,99.8,15.0
10/25/2022,112.3,109.9,101.1,7.0
10/26/2022,111.3,112.2,100.8,19.0
10/27/2022,113.2,112.9,100.3,8.0
10/28/2022,112.6,112.8,101.1,20.0
10/29/2022,114.1,113.7,100.8,13.0
10/30/2022,112.9,112.3,100.8,15.0
10/31/2022,112.0,113.6,100.5,12.0
11/01/2022,111.7,112.2,101.0,8.0
11/02/2022,111.9,112.1,100.8,20.0
11/03/2022,112.5,113.5,101.1,4.0
11/04/2022,112.3,111.4,100.8,22.0
11/05/2022,112.4,111.2,101.0,16.0
11/06/2022,110.7,110.8,100.5,6.0
11/07/2022,111.8,111.8,100.7,28.0
11/09/2022,111.8,111.3,100.7,25.0
11/10/2022,111.2,111.7,99.6,7.0
11/11/2022,112.9,111.9,100.8,16.0
11/12/2022,111.7,112.3,99.8,14.0
11/13/2022,112.9,112.6,100.7,12.0
11/14/2022,111.6,112.4,100.5,14.0
11/15/2022,112.5,111.4,99.8,9.0
11/16/2022,113.2,112.4,100.4,19.0
11/17/2022,110.9,111.6,99.9,6.0
11/18/2022,112.5,112.6,100.3,20.0
11/19/2022,111.3,112.4,100.2,9.0
11/20/2022,112.2,113.0,100.3,15.0
11/21/2022,112.5,111.5,100.7,15.0
11/22/2022,112.9,112.2,100.1,8.0
11/23/2022,112.6,111.8,100.3,22.0
11/25/2022,112.3,112.1,100.6,26.0
11/26/2022,111.9,112.8,100.2,7.0
11/27/2022,112.6,112.5,99.9,17.0
11/28/2022,112.9,112.8,100.5,18.0
11/29/2022,112.1,113.0,99.4,6.0
11/30/2022,112.9,112.5,100.2,24.0
12/01/2022,111.7,115.0,98.7,2.0
12/02/2022,112.6,112.8,100.1,20.0
12/03/2022,112.0,112.8,100.4,13.0
12/04/2022,113.8,112.2,100.4,15.0
12/05/2022,112.4,113.0,100.2,16.0
12/06/2022,112.5,112.9,99.4,6.0
12/07/2022,112.8,112.2,100.7,20.0
12/08/2022,111.1,113.5,99.4,6.0
12/09/2022,112.8,112.4,100.3,18.0
12/10/2022,113.3,113.0,100.1,14.0
12/11/2022,112.2,112.8,100.5,14.0
12/12/2022,112.8,112.6,100.0,13.0
12/13/2022,114.4,111.5,100.6,9.0
12/14/2022,112.2,113.4,100.4,19.0
12/15/2022,112.4,111.8,100.0,7.0
12/16/2022,113.1,113.0,100.5,20.0
12/17/2022,112.5,112.3,99.7,12.0
12/18/2022,113.1,113.3,100.7,13.0
12/19/2022,112.8,112.9,100.2,17.0
12/20/2022,113.5,113.1,100.2,8.0
12/21/2022,112.7,113.2,100.3,22.0
12/22/2022,113.6,111.7,100.4,2.0
12/23/2022,112.8,112.9,100.1,27.0
12/25/2022,114.9,112.0,99.8,10.0
12/26/2022,112.1,113.5,100.1,13.0
12/27/2022,113.4,113.4,100.4,19.0
12/28/2022,113.5,113.2,100.6,14.0
12/29/2022,113.0,113.5,100.1,12.0
12/30/2022,113.5,113.4,100.3,16.0
12/31/2022,112.8,113.5,100.2,17.0
01/01/2023,115.5,111.8,100.6,5.0
01/02/2023,113.4,113.8,100.0,22.0
01/03/2023,115.2,112.2,101.0,4.0
01/04/2023,113.2,113.3,100.5,24.0
01/05/2023,113.4,113.7,99.9,7.0
01/06/2023,113.4,113.6,100.1,21.0
01/07/2023,114.7,113.5,100.6,9.0
01/08/2023,112.9,113.7,99.8,17.0
01/09/2023,114.5,112.7,100.6,11.0
01/10/2023,112.8,114.5,99.6,13.0
01/11/2023,114.1,113.2,100.7,15.0
01/12/2023,113.9,113.5,99.5,12.0
01/13/2023,113.3,113.8,100.9,16.0
01/14/2023,113.6,113.2,99.8,13.0
01/15/2023,113.8,114.2,100.1,16.0
01/16/2023,113.8,113.2,100.3,16.0
01/17/2023,113.8,114.1,99.3,8.0
01/18/2023,114.1,113.2,100.3,16.0
01/19/2023,114.5,114.5,100.0,10.0
01/20/2023,114.4,113.5,100.2,17.0
01/21/2023,113.6,114.3,100.2,13.0
01/22/2023,114.7,113.5,99.6,14.0
01/23/2023,113.6,114.1,100.6,13.0
01/24/2023,114.2,113.9,99.7,13.0
01/25/2023,114.3,113.5,100.7,18.0
01/26/2023,113.5,114.8,99.5,12.0
01/27/2023,113.6,113.4,100.3,10.0
01/28/2023,114.4,114.5,99.8,20.0
01/29/2023,112.9,112.7,100.1,8.0
01/30/2023,114.5,114.5,100.1,15.0
01/31/2023,113.5,113.2,99.9,10.0
02/01/2023,114.5,114.3,100.2,15.0
02/02/2023,113.8,113.1,100.1,14.0
02/03/2023,113.8,115.0,100.3,14.0
02/04/2023,114.1,114.4,99.9,17.0
02/05/2023,114.4,113.7,100.1,12.0
02/06/2023,114.5,114.3,100.0,14.0
02/07/2023,114.7,113.4,100.3,12.0
02/08/2023,114.0,114.8,99.6,16.0
02/09/2023,114.3,113.8,100.4,8.0
02/10/2023,114.0,114.3,99.7,21.0
02/11/2023,114.2,114.4,100.0,16.0
02/12/2023,114.5,115.1,100.2,4.0
02/13/2023,114.2,114.2,99.8,20.0
02/14/2023,114.9,114.2,99.9,9.0
02/15/2023,114.3,114.3,99.9,19.0
02/16/2023,113.4,113.2,100.1,5.0
02/23/2023,115.1,114.1,100.1,17.0
02/24/2023,114.0,114.4,100.1,15.0
02/25/2023,113.8,114.7,100.0,13.0
02/26/2023,114.9,114.3,99.9,17.0
02/27/2023,113.4,114.7,99.5,8.0
02/28/2023,114.7,114.0,100.5,18.0
03/01/2023,113.8,114.0,99.9,18.0
03/02/2023,114.5,115.0,99.7,7.0
03/03/2023,114.8,114.0,100.2,19.0
03/04/2023,113.7,114.9,100.0,11.0
03/05/2023,114.2,114.1,100.1,18.0
03/06/2023,115.3,115.0,99.5,12.0
03/07/2023,114.2,114.0,100.3,14.0
03/08/2023,115.1,114.5,99.3,13.0
03/09/2023,113.8,114.7,100.7,11.0
03/10/2023,114.7,114.7,99.4,11.0
03/11/2023,114.4,114.5,100.3,19.0
03/12/2023,114.9,114.0,99.7,11.0
03/13/2023,114.6,114.5,100.4,13.0
03/14/2023,114.2,114.5,99.9,15.0
03/15/2023,114.7,114.1,99.9,14.0
03/16/2023,114.8,115.0,100.2,10.0
03/17/2023,114.4,114.1,100.2,15.0
03/18/2023,115.3,114.5,99.9,14.0
03/19/2023,113.9,114.9,99.9,16.0
03/20/2023,114.7,114.6,100.3,11.0
03/21/2023,114.8,114.8,100.0,11.0
03/22/2023,114.8,114.8,99.9,18.0
03/23/2023,114.1,114.1,99.5,8.0
03/24/2023,114.6,114.9,100.2,18.0
03/25/2023,115.5,114.7,99.7,11.0
03/26/2023,114.5,114.6,100.0,17.0
03/27/2023,114.8,114.8,99.7,15.0
03/28/2023,114.7,114.3,100.0,11.0
03/29/2023,114.7,114.7,99.9,19.0
03/30/2023,116.4,113.0,100.0,4.0
03/31/2023,114.7,114.8,99.9,24.0
04/01/2023,114.4,114.4,98.4,4.0
04/02/2023,114.8,114.9,99.9,24.0
04/04/2023,114.7,114.8,99.9,24.0
04/05/2023,115.6,114.9,100.0,15.0
04/06/2023,114.6,114.6,98.9,9.0
04/07/2023,114.7,115.0,100.0,21.0
04/08/2023,114.6,114.5,99.9,5.0
04/09/2023,114.9,114.8,99.8,28.0
