10/28/2008,100.3,100.3,91.4,6.0
10/29/2008,102.5,104.2,92.6,22.0
10/30/2008,104.4,107.7,89.5,5.0
10/31/2008,101.2,104.2,94.6,14.0
11/01/2008,102.9,103.1,92.5,26.0
11/02/2008,97.5,102.9,93.4,4.0
11/03/2008,103.3,104.8,90.9,12.0
11/04/2008,107.0,105.1,89.8,5.0
11/05/2008,104.4,104.3,92.6,25.0
11/06/2008,105.6,104.8,91.0,4.0
11/07/2008,104.9,105.4,92.8,24.0
11/08/2008,106.2,105.9,92.4,10.0
11/09/2008,103.3,102.7,92.9,16.0
11/10/2008,104.3,103.1,92.1,9.0
11/11/2008,105.8,104.8,92.9,16.0
11/12/2008,104.8,104.3,92.3,20.0
11/13/2008,106.0,105.2,93.6,6.0
11/14/2008,104.8,104.3,92.2,22.0
11/15/2008,104.3,104.6,92.5,14.0
11/16/2008,105.9,106.0,92.2,12.0
11/17/2008,102.4,105.0,91.3,6.0
11/18/2008,105.5,104.8,93.3,19.0
11/19/2008,104.8,105.6,91.8,19.0
11/20/2008,107.2,101.4,92.7,4.0
11/21/2008,104.0,104.5,93.1,24.0
11/22/2008,104.7,105.4,92.2,16.0
11/23/2008,105.5,104.5,93.9,10.0
11/24/2008,104.3,105.1,91.5,13.0
11/25/2008,106.1,105.4,94.7,9.0
11/26/2008,105.1,105.4,92.6,25.0
11/27/2008,105.0,104.8,94.1,3.0
11/28/2008,106.2,105.5,92.2,21.0
11/29/2008,105.1,105.8,93.0,21.0
11/30/2008,107.1,104.6,92.2,9.0
12/01/2008,105.8,105.1,92.8,6.0
12/02/2008,106.2,106.1,93.0,15.0
12/03/2008,105.9,105.4,92.6,21.0
12/04/2008,107.0,105.1,92.4,4.0
12/05/2008,106.0,105.8,92.6,21.0
12/06/2008,105.3,106.8,92.7,18.0
12/07/2008,107.2,105.5,93.2,8.0
12/08/2008,103.6,106.6,92.7,8.0
12/09/2008,107.5,106.5,92.3,18.0
12/10/2008,105.8,106.7,93.4,16.0
12/11/2008,108.0,105.9,90.7,6.0
12/12/2008,106.8,106.1,92.5,20.0
12/13/2008,105.7,106.4,93.3,19.0
12/14/2008,105.6,107.2,92.5,7.0
12/15/2008,106.1,107.1,93.5,17.0
12/16/2008,105.6,106.7,93.2,11.0
12/17/2008,106.1,106.1,92.7,16.0
12/18/2008,109.8,106.4,90.9,4.0
12/19/2008,105.9,106.1,93.1,23.0
12/20/2008,105.8,106.5,93.4,18.0
12/21/2008,107.1,105.9,92.3,8.0
12/22/2008,106.9,106.7,92.9,11.0
12/23/2008,106.7,105.8,92.4,22.0
12/25/2008,109.6,104.6,91.7,9.0
12/26/2008,105.1,106.8,93.2,18.0
12/27/2008,105.8,106.8,91.4,15.0
12/28/2008,107.0,105.8,94.4,11.0
12/29/2008,105.9,107.6,92.6,15.0
12/30/2008,106.6,106.6,92.1,17.0
12/31/2008,105.1,106.3,93.2,11.0
01/02/2009,106.4,106.4,92.4,28.0
01/03/2009,105.5,106.8,92.3,12.0
01/04/2009,107.5,105.5,91.8,12.0
01/05/2009,106.5,107.5,93.6,9.0
01/06/2009,105.1,106.5,92.8,15.0
01/07/2009,107.2,106.4,92.1,22.0
01/08/2009,105.4,106.2,93.5,4.0
