NYK @ TOR,11/27/2019,L,240,98,33,88,37.5,12,41,29.3,20,24,83.3,15,30,45,19,6,4,18,17,-28,
OKC @ POR,11/27/2019,L,240,119,39,88,44.3,11,35,31.4,30,38,78.9,8,30,38,19,4,2,6,21,-17,
BOS vs. BKN,11/27/2019,W,240,121,43,97,44.3,13,34,38.2,22,24,91.7,19,36,55,23,10,5,14,17,11,
LAC @ MEM,11/27/2019,W,240,121,44,95,46.3,14,41,34.1,19,25,76.0,13,30,43,30,11,6,16,24,2,
GSW vs. CHI,11/27/2019,W,240,104,37,81,45.7,11,29,37.9,19,26,73.1,13,41,54,31,12,9,21,17,14,
UTA @ IND,11/27/2019,L,240,102,36,83,43.4,10,32,31.3,20,25,80.0,10,30,40,19,7,2,16,21,-19,
IND vs. UTA,11/27/2019,W,240,121,50,96,52.1,8,22,36.4,13,16,81.3,11,31,42,23,8,4,12,19,19,
CHI @ GSW,11/27/2019,L,240,90,34,89,38.2,10,29,34.5,12,18,66.7,14,28,42,20,14,4,18,20,-14,
SAS vs. MIN,11/27/2019,L,240,101,41,97,42.3,5,29,17.2,14,17,82.4,8,38,46,25,4,8,6,18,-12,
CLE vs. ORL,11/27/2019,L,240,104,37,81,45.7,11,34,32.4,19,22,86.4,12,37,49,20,5,0,25,15,-12,
ORL @ CLE,11/27/2019,W,240,116,45,93,48.4,12,33,36.4,14,17,82.4,6,28,34,23,13,6,11,22,12,
PHX vs. WAS,11/27/2019,L,240,132,48,93,51.6,15,38,39.5,21,24,87.5,12,28,40,29,7,6,15,21,-8,
WAS @ PHX,11/27/2019,W,240,140,51,89,57.3,19,35,54.3,19,20,95.0,4,30,34,32,9,5,16,20,8,
MIN @ SAS,11/27/2019,W,240,113,37,85,43.5,18,40,45.0,21,27,77.8,7,46,53,28,4,6,11,19,12,
POR vs. OKC,11/27/2019,W,240,136,49,94,52.1,14,30,46.7,24,24,100,10,44,54,23,3,1,9,32,17,
TOR vs. NYK,11/27/2019,W,240,126,46,94,48.9,21,41,51.2,13,17,76.5,17,35,52,26,6,4,12,18,28,
HOU vs. MIA,11/27/2019,W,240,117,38,83,45.8,15,44,34.1,26,33,78.8,9,34,43,19,11,2,15,22,9,
MIA @ HOU,11/27/2019,L,240,108,37,80,46.3,14,37,37.8,20,27,74.1,8,33,41,22,8,3,19,24,-9,
CHA vs. DET,11/27/2019,W,240,102,39,88,44.3,7,30,23.3,17,20,85.0,10,31,41,27,3,7,4,18,1,
DET @ CHA,11/27/2019,L,240,101,41,88,46.6,10,32,31.3,9,15,60.0,9,37,46,23,2,2,9,18,-1,
SAC @ PHI,11/27/2019,L,240,91,39,95,41.1,9,34,26.5,4,9,44.4,8,34,42,22,9,3,11,19,-6,
PHI vs. SAC,11/27/2019,W,240,97,36,77,46.8,5,26,19.2,20,24,83.3,7,42,49,20,8,10,17,12,6,
ATL @ MIL,11/27/2019,L,240,102,38,94,40.4,11,34,32.4,15,22,68.2,14,35,49,22,4,5,19,25,-9,
MIL vs. ATL,11/27/2019,W,240,111,42,88,47.7,10,34,29.4,17,27,63.0,10,37,47,25,6,11,14,23,9,
LAL @ NOP,11/27/2019,W,240,114,44,85,51.8,8,24,33.3,18,25,72.0,7,30,37,25,9,6,16,24,4,
NOP vs. LAL,11/27/2019,L,240,110,34,84,40.5,17,40,42.5,25,30,83.3,13,29,42,20,7,4,20,23,-4,
MEM vs. LAC,11/27/2019,L,240,119,43,92,46.7,11,28,39.3,22,26,84.6,13,35,48,26,9,3,20,22,-2,
DET vs. CHA,11/29/2019,L,240,107,41,83,49.4,15,35,42.9,10,20,50.0,14,31,45,27,5,4,14,16,-3,
CHI @ POR,11/29/2019,L,240,103,36,94,38.3,14,38,36.8,17,25,68.0,11,36,47,24,8,2,11,22,-4,
PHI @ NYK,11/29/2019,W,240,101,31,72,43.1,7,26,26.9,32,40,80.0,8,38,46,22,5,10,16,23,6,
LAL vs. WAS,11/29/2019,W,240,125,45,87,51.7,14,32,43.8,21,28,75.0,7,40,47,29,9,8,19,20,22,
WAS @ LAL,11/29/2019,L,240,103,38,96,39.6,10,37,27.0,17,19,89.5,13,32,45,25,10,2,19,23,-22,
IND vs. ATL,11/29/2019,W,265,105,39,92,42.4,6,26,23.1,21,28,75.0,9,33,42,19,12,6,16,20,1,
ATL @ IND,11/29/2019,L,265,104,39,90,43.3,9,32,28.1,17,18,94.4,10,38,48,14,10,3,24,27,-1,
TOR @ ORL,11/29/2019,W,240,90,31,84,36.9,11,38,28.9,17,28,60.7,11,35,46,21,16,4,14,20,7,
NYK vs. PHI,11/29/2019,L,240,95,34,78,43.6,8,20,40.0,19,33,57.6,9,28,37,14,5,4,14,33,-6,
NOP @ OKC,11/29/2019,L,240,104,39,87,44.8,11,38,28.9,15,21,71.4,7,37,44,19,8,3,14,12,-5,
SAS vs. LAC,11/29/2019,W,240,107,40,93,43.0,14,36,38.9,13,14,92.9,8,40,48,28,8,8,11,15,10,
CHA @ DET,11/29/2019,W,240,110,40,83,48.2,19,38,50.0,11,15,73.3,11,26,37,26,8,6,10,17,3,
LAC @ SAS,11/29/2019,L,240,97,36,92,39.1,12,33,36.4,13,13,100,9,39,48,23,6,5,15,17,-10,
UTA @ MEM,11/29/2019,W,240,103,38,95,40.0,12,35,34.3,15,19,78.9,11,41,52,18,8,2,7,15,9,
POR vs. CHI,11/29/2019,W,240,107,38,84,45.2,10,30,33.3,21,28,75.0,8,41,49,20,6,11,13,21,4,
MEM vs. UTA,11/29/2019,L,240,94,37,94,39.4,10,34,29.4,10,17,58.8,15,40,55,22,1,8,12,17,-9,
MIL @ CLE,11/29/2019,W,240,119,45,88,51.1,12,34,35.3,17,23,73.9,11,36,47,28,7,4,13,15,9,
CLE vs. MIL,11/29/2019,L,240,110,44,88,50.0,17,34,50.0,5,10,50.0,8,33,41,32,7,1,15,22,-9,
MIA vs. GSW,11/29/2019,W,240,122,44,82,53.7,13,25,52.0,21,28,75.0,10,39,49,23,7,3,16,30,17,
OKC vs. NOP,11/29/2019,W,240,109,43,90,47.8,13,34,38.2,10,16,62.5,6,36,42,27,6,8,11,17,5,
BKN vs. BOS,11/29/2019,W,240,112,43,93,46.2,17,41,41.5,9,13,69.2,13,36,49,30,9,6,20,24,5,
BOS @ BKN,11/29/2019,L,240,107,41,93,44.1,9,28,32.1,16,21,76.2,16,32,48,16,11,7,19,14,-5,
ORL vs. TOR,11/29/2019,L,240,83,27,78,34.6,7,29,24.1,22,27,81.5,13,39,52,17,10,11,24,19,-7,
DAL @ PHX,11/29/2019,W,240,120,35,85,41.2,17,47,36.2,33,38,86.8,9,38,47,20,7,3,8,24,7,
PHX vs. DAL,11/29/2019,L,240,113,41,93,44.1,13,38,34.2,18,25,72.0,11,36,47,29,3,3,10,29,-7,
GSW @ MIA,11/29/2019,L,240,105,30,77,39.0,10,28,35.7,35,40,87.5,5,26,31,19,4,3,9,23,-17,
MIL vs. CHA,11/30/2019,W,240,137,54,96,56.3,20,44,45.5,9,15,60.0,7,46,53,41,7,3,7,13,41,
DEN @ SAC,11/30/2019,L,265,97,36,87,41.4,11,32,34.4,14,21,66.7,9,39,48,23,11,5,17,21,-3,
SAC vs. DEN,11/30/2019,W,265,100,37,96,38.5,8,33,24.2,18,21,85.7,13,37,50,22,12,4,16,23,3,
CHA @ MIL,11/30/2019,L,240,96,37,101,36.6,15,45,33.3,7,8,87.5,15,38,53,21,4,1,12,18,-41,
PHI vs. IND,11/30/2019,W,240,119,38,77,49.4,11,23,47.8,32,36,88.9,4,28,32,27,12,5,14,16,3,
IND @ PHI,11/30/2019,L,240,116,42,76,55.3,11,22,50.0,21,25,84.0,3,28,31,22,7,3,20,24,-3,
HOU vs. ATL,11/30/2019,W,240,158,52,89,58.4,25,51,49.0,29,34,85.3,13,39,52,30,9,2,15,23,47,
ATL @ HOU,11/30/2019,L,240,111,38,89,42.7,15,46,32.6,20,25,80.0,8,21,29,26,5,2,14,23,-47,
NOP vs. OKC,12/01/2019,L,240,104,39,87,44.8,17,38,44.7,9,10,90.0,3,38,41,22,6,7,11,22,-3,
UTA @ TOR,12/01/2019,L,240,110,38,90,42.2,13,35,37.1,21,29,72.4,15,36,51,21,5,3,18,17,-20,
TOR vs. UTA,12/01/2019,W,240,130,47,90,52.2,19,36,52.8,17,21,81.0,7,36,43,36,14,8,14,24,20,
OKC @ NOP,12/01/2019,W,240,107,38,81,46.9,11,33,33.3,20,26,76.9,5,42,47,19,5,3,11,14,3,
MEM @ MIN,12/01/2019,W,240,115,41,100,41.0,16,40,40.0,17,21,81.0,12,38,50,27,8,3,11,26,8,
MIN vs. MEM,12/01/2019,L,240,107,33,85,38.8,11,36,30.6,30,35,85.7,10,43,53,22,7,6,16,21,-8,
LAL vs. DAL,12/01/2019,L,240,100,40,87,46.0,7,27,25.9,13,16,81.3,9,36,45,25,9,3,17,14,-14,
DAL @ LAL,12/01/2019,W,240,114,42,97,43.3,17,49,34.7,13,18,72.2,16,35,51,24,11,1,13,20,14,
MIA @ BKN,12/01/2019,W,240,109,37,95,38.9,12,37,32.4,23,28,82.1,16,35,51,16,3,2,9,17,3,
LAC vs. WAS,12/01/2019,W,240,150,52,94,55.3,14,32,43.8,32,40,80.0,10,42,52,22,8,5,17,25,25,
WAS @ LAC,12/01/2019,L,240,125,47,102,46.1,11,30,36.7,20,27,74.1,12,31,43,32,10,1,14,29,-25,
SAS @ DET,12/01/2019,L,240,98,36,88,40.9,7,26,26.9,19,22,86.4,7,24,31,20,11,6,8,15,-34,
DET vs. SAS,12/01/2019,W,240,132,52,88,59.1,15,31,48.4,13,18,72.2,11,39,50,33,5,5,17,14,34,
GSW @ ORL,12/01/2019,L,240,96,36,91,39.6,6,23,26.1,18,23,78.3,15,31,46,21,6,5,12,17,-4,
ORL vs. GSW,12/01/2019,W,240,100,37,87,42.5,11,33,33.3,15,22,68.2,12,36,48,21,7,8,15,20,4,
BKN vs. MIA,12/01/2019,L,240,106,40,91,44.0,14,42,33.3,12,16,75.0,9,39,48,24,3,5,12,21,-3,
BOS @ NYK,12/01/2019,W,240,113,41,93,44.1,15,41,36.6,16,22,72.7,16,28,44,25,5,7,14,28,9,
NYK vs. BOS,12/01/2019,L,240,104,35,76,46.1,8,26,30.8,26,37,70.3,8,31,39,15,7,6,16,25,-9,
GSW @ ATL,12/02/2019,L,240,79,33,83,39.8,3,17,17.6,10,12,83.3,18,28,46,17,11,8,25,20,-25,
MEM vs. IND,12/02/2019,L,240,104,38,89,42.7,10,38,26.3,18,19,94.7,8,30,38,23,5,6,12,20,-13,
IND @ MEM,12/02/2019,W,240,117,44,88,50.0,16,38,42.1,13,15,86.7,8,36,44,31,4,2,15,22,13,
MIL vs. NYK,12/02/2019,W,240,132,48,86,55.8,16,35,45.7,20,32,62.5,10,47,57,30,7,4,14,23,44,
NYK @ MIL,12/02/2019,L,240,88,28,91,30.8,10,39,25.6,22,33,66.7,14,28,42,13,4,7,10,21,-44,
CHA vs. PHX,12/02/2019,L,240,104,38,84,45.2,7,25,28.0,21,26,80.8,14,39,53,27,4,7,19,23,-5,
PHX @ CHA,12/02/2019,W,240,109,39,88,44.3,9,42,21.4,22,30,73.3,9,28,37,30,12,7,8,21,5,
PHI vs. UTA,12/02/2019,W,240,103,37,91,40.7,13,26,50.0,16,23,69.6,8,39,47,24,12,3,15,22,9,
UTA @ PHI,12/02/2019,L,240,94,38,81,46.9,5,22,22.7,13,20,65.0,5,37,42,23,6,8,20,26,-9,
ATL vs. GSW,12/02/2019,W,240,104,41,89,46.1,8,29,27.6,14,15,93.3,11,27,38,21,13,4,15,12,25,
SAC vs. CHI,12/02/2019,L,240,106,40,83,48.2,9,33,27.3,17,20,85.0,10,31,41,22,7,5,18,26,-7,
CHI @ SAC,12/02/2019,W,240,113,36,75,48.0,16,37,43.2,25,29,86.2,3,29,32,20,9,0,18,20,7,
DAL @ NOP,12/03/2019,W,240,118,38,88,43.2,19,45,42.2,23,27,85.2,10,41,51,22,5,8,12,14,21,
TOR vs. MIA,12/03/2019,L,265,110,35,91,38.5,11,43,25.6,29,36,80.6,9,39,48,25,5,4,12,20,-11,
MIA @ TOR,12/03/2019,W,265,121,45,99,45.5,15,38,39.5,16,21,76.2,10,45,55,29,4,7,14,27,11,
CLE vs. DET,12/03/2019,L,240,94,38,90,42.2,8,27,29.6,10,14,71.4,12,28,40,16,6,6,14,11,-33,
DET @ CLE,12/03/2019,W,240,127,51,94,54.3,18,35,51.4,7,11,63.6,10,36,46,33,11,7,11,16,33,
POR @ LAC,12/03/2019,L,240,97,39,91,42.9,7,27,25.9,12,15,80.0,12,37,49,20,5,6,13,23,-20,
LAC vs. POR,12/03/2019,W,240,117,43,94,45.7,17,34,50.0,14,25,56.0,11,38,49,25,7,3,11,15,20,
HOU @ SAS,12/03/2019,L,290,133,42,111,37.8,15,51,29.4,34,36,94.4,18,42,60,22,11,7,17,30,-2,
SAS vs. HOU,12/03/2019,W,290,135,50,106,47.2,13,30,43.3,22,32,68.8,12,44,56,35,10,8,21,27,2,
LAL @ DEN,12/03/2019,W,240,105,39,84,46.4,7,24,29.2,20,30,66.7,14,42,56,24,8,5,16,23,9,
DEN vs. LAL,12/03/2019,L,240,96,37,91,40.7,6,29,20.7,16,17,94.1,7,28,35,26,9,4,11,25,-9,
NOP vs. DAL,12/03/2019,L,240,97,38,94,40.4,11,41,26.8,10,15,66.7,9,38,47,20,4,4,11,19,-21,
WAS vs. ORL,12/03/2019,L,240,120,45,89,50.6,12,35,34.3,18,23,78.3,5,33,38,22,9,3,10,23,-7,
ORL @ WAS,12/03/2019,W,240,127,46,90,51.1,15,31,48.4,20,27,74.1,8,40,48,26,3,4,13,18,7,
CHI vs. MEM,12/04/2019,W,240,106,33,77,42.9,13,33,39.4,27,37,73.0,10,40,50,22,5,13,21,22,7,
MEM @ CHI,12/04/2019,L,240,99,37,96,38.5,7,30,23.3,18,21,85.7,11,35,46,24,14,6,14,28,-7,
DAL vs. MIN,12/04/2019,W,240,121,46,92,50.0,11,37,29.7,18,23,78.3,13,32,45,24,5,5,9,16,7,
MIN @ DAL,12/04/2019,L,240,114,37,89,41.6,17,38,44.7,23,26,88.5,15,29,44,23,5,7,13,21,-7,
IND @ OKC,12/04/2019,W,240,107,42,87,48.3,9,24,37.5,14,17,82.4,11,28,39,19,5,1,9,21,7,
OKC vs. IND,12/04/2019,L,240,100,41,84,48.8,9,26,34.6,9,10,90.0,8,29,37,25,3,5,13,19,-7,
GSW @ CHA,12/04/2019,L,240,91,36,78,46.2,9,23,39.1,10,15,66.7,6,31,37,18,7,3,16,12,-15,
CHA vs. GSW,12/04/2019,W,240,106,40,87,46.0,21,48,43.8,5,8,62.5,11,33,44,30,11,7,15,20,15,
UTA vs. LAL,12/04/2019,L,240,96,34,83,41.0,14,31,45.2,14,19,73.7,8,32,40,20,3,3,20,24,-25,
LAL @ UTA,12/04/2019,W,240,121,46,90,51.1,14,29,48.3,15,25,60.0,8,38,46,27,13,12,8,17,25,
BOS vs. MIA,12/04/2019,W,240,112,35,79,44.3,16,41,39.0,26,32,81.3,10,36,46,21,8,8,11,20,19,
MIL @ DET,12/04/2019,W,240,127,44,90,48.9,14,35,40.0,25,27,92.6,10,45,55,25,7,8,16,18,24,
DET vs. MIL,12/04/2019,L,240,103,39,93,41.9,11,36,30.6,14,22,63.6,9,31,40,25,5,3,12,19,-24,
MIA @ BOS,12/04/2019,L,240,93,34,77,44.2,14,38,36.8,11,17,64.7,8,32,40,20,7,2,19,25,-19,
ATL vs. BKN,12/04/2019,L,240,118,48,90,53.3,9,26,34.6,13,21,61.9,9,26,35,24,8,9,16,19,-12,
SAC @ POR,12/04/2019,L,240,116,44,95,46.3,11,34,32.4,17,23,73.9,13,31,44,26,7,7,10,17,-11,
POR vs. SAC,12/04/2019,W,240,127,47,84,56.0,16,32,50.0,17,21,81.0,6,37,43,28,6,10,12,18,11,
BKN @ ATL,12/04/2019,W,240,130,50,101,49.5,14,31,45.2,16,18,88.9,18,35,53,26,8,6,15,20,12,
PHX @ ORL,12/04/2019,L,240,114,43,88,48.9,15,33,45.5,13,20,65.0,8,21,29,36,10,0,13,20,-14,
ORL vs. PHX,12/04/2019,W,240,128,49,85,57.6,14,25,56.0,16,20,80.0,11,34,45,27,9,7,19,19,14,
WAS vs. PHI,12/05/2019,W,240,119,41,90,45.6,11,27,40.7,26,32,81.3,13,28,41,25,9,1,12,20,6,
PHI @ WAS,12/05/2019,L,240,113,41,77,53.2,13,28,46.4,18,24,75.0,8,36,44,25,7,6,21,24,-6,
HOU @ TOR,12/05/2019,W,240,119,40,98,40.8,22,55,40.0,17,19,89.5,20,34,54,29,11,2,23,24,10,
TOR vs. HOU,12/05/2019,L,240,109,38,88,43.2,12,39,30.8,21,24,87.5,12,33,45,27,14,5,18,21,-10,
DEN @ NYK,12/05/2019,W,240,129,49,87,56.3,21,39,53.8,10,18,55.6,9,39,48,38,8,5,14,19,37,
NOP vs. PHX,12/05/2019,L,265,132,44,87,50.6,17,41,41.5,27,35,77.1,6,34,40,27,13,9,24,29,-7,
PHX @ NOP,12/05/2019,W,265,139,50,106,47.2,14,36,38.9,25,27,92.6,19,32,51,30,16,6,18,29,7,
NYK vs. DEN,12/05/2019,L,240,92,34,83,41.0,9,34,26.5,15,23,65.2,5,28,33,23,9,7,14,16,-37,
IND @ DET,12/06/2019,L,240,101,38,83,45.8,9,24,37.5,16,20,80.0,5,28,33,24,8,9,12,18,-7,
MIN @ OKC,12/06/2019,L,265,127,50,96,52.1,13,38,34.2,14,20,70.0,10,26,36,25,8,2,13,29,-12,
WAS @ MIA,12/06/2019,L,240,103,39,91,42.9,12,39,30.8,13,14,92.9,9,30,39,29,6,4,11,20,-9,
MIA vs. WAS,12/06/2019,W,240,112,42,86,48.8,10,28,35.7,18,24,75.0,11,39,50,28,6,7,14,13,9,
CHA vs. BKN,12/06/2019,L,240,104,36,83,43.4,17,40,42.5,15,17,88.2,10,24,34,23,6,6,19,16,-7,
BKN @ CHA,12/06/2019,W,240,111,42,88,47.7,15,38,39.5,12,15,80.0,15,34,49,35,12,5,18,21,7,
CLE vs. ORL,12/06/2019,L,240,87,35,83,42.2,10,34,29.4,7,10,70.0,10,35,45,22,9,7,18,19,-6,
ORL @ CLE,12/06/2019,W,240,93,32,82,39.0,9,26,34.6,20,23,87.0,10,33,43,19,10,9,17,13,6,
GSW @ CHI,12/06/2019,W,240,100,38,71,53.5,9,24,37.5,15,22,68.2,6,33,39,24,9,4,20,19,2,
CHI vs. GSW,12/06/2019,L,240,98,39,88,44.3,17,41,41.5,3,5,60.0,10,27,37,21,11,2,15,20,-2,
SAS vs. SAC,12/06/2019,W,265,105,41,96,42.7,11,32,34.4,12,17,70.6,13,39,52,25,10,5,16,16,1,
SAC @ SAS,12/06/2019,L,265,104,40,102,39.2,9,34,26.5,15,18,83.3,16,36,52,19,10,3,15,20,-1,
DET vs. IND,12/06/2019,W,240,108,39,87,44.8,11,25,44.0,19,26,73.1,14,37,51,21,7,5,18,17,7,
DEN @ BOS,12/06/2019,L,240,95,39,94,41.5,5,30,16.7,12,15,80.0,12,29,41,18,5,4,14,15,-13,
LAL @ POR,12/06/2019,W,240,136,46,85,54.1,17,36,47.2,27,33,81.8,3,42,45,26,10,8,19,23,23,
POR vs. LAL,12/06/2019,L,240,113,39,86,45.3,10,34,29.4,25,29,86.2,4,30,34,20,9,4,15,25,-23,
LAC @ MIL,12/06/2019,L,240,91,33,94,35.1,8,32,25.0,17,19,89.5,12,36,48,18,9,4,21,19,-28,
MIL vs. LAC,12/06/2019,W,240,119,44,94,46.8,14,36,38.9,17,21,81.0,13,40,53,29,11,6,16,23,28,
BOS vs. DEN,12/06/2019,W,240,108,44,82,53.7,13,35,37.1,7,8,87.5,4,33,37,21,5,5,16,23,13,
OKC vs. MIN,12/06/2019,W,265,139,49,88,55.7,5,18,27.8,36,40,90.0,9,30,39,19,8,9,10,20,12,
NOP @ DAL,12/07/2019,L,240,84,32,89,36.0,3,32,9.4,17,21,81.0,8,26,34,17,4,2,15,23,-46,
DAL vs. NOP,12/07/2019,W,240,130,46,86,53.5,13,38,34.2,25,31,80.6,8,47,55,25,8,4,13,17,46,
NYK vs. IND,12/07/2019,L,240,103,39,96,40.6,10,31,32.3,15,21,71.4,15,37,52,24,11,6,11,14,-1,
IND @ NYK,12/07/2019,W,240,104,41,85,48.2,12,28,42.9,10,13,76.9,5,37,42,26,7,9,17,17,1,
MEM @ UTA,12/07/2019,L,240,112,43,81,53.1,10,35,28.6,16,25,64.0,5,23,28,23,15,3,14,19,-14,
CLE @ PHI,12/07/2019,L,240,94,36,96,37.5,9,35,25.7,13,17,76.5,11,24,35,20,4,0,18,17,-47,
PHI vs. CLE,12/07/2019,W,240,141,57,90,63.3,11,26,42.3,16,23,69.6,10,41,51,43,13,8,8,16,47,
PHX @ HOU,12/07/2019,L,240,109,40,96,41.7,11,35,31.4,18,28,64.3,13,38,51,29,4,3,16,25,-6,
HOU vs. PHX,12/07/2019,W,240,115,41,91,45.1,11,40,27.5,22,30,73.3,10,41,51,21,10,7,16,28,6,
UTA vs. MEM,12/07/2019,W,240,126,45,80,56.3,19,34,55.9,17,18,94.4,9,32,41,32,8,0,22,25,14,
DEN @ BKN,12/08/2019,L,240,102,36,89,40.4,18,42,42.9,12,14,85.7,7,30,37,25,4,5,13,23,-3,
ATL @ CHA,12/08/2019,W,240,122,44,91,48.4,18,45,40.0,16,17,94.1,11,37,48,28,8,8,14,24,15,
OKC @ POR,12/08/2019,W,240,108,35,85,41.2,11,32,34.4,27,34,79.4,13,41,54,12,7,2,10,22,12,
POR vs. OKC,12/08/2019,L,240,96,36,100,36.0,9,33,27.3,15,18,83.3,18,33,51,16,7,8,8,26,-12,
CHA vs. ATL,12/08/2019,L,240,107,36,90,40.0,11,31,35.5,24,29,82.8,13,31,44,22,8,3,11,17,-15,
MIN @ LAL,12/08/2019,L,240,125,44,84,52.4,15,37,40.5,22,26,84.6,6,25,31,27,5,6,16,18,-17,
LAC @ WAS,12/08/2019,W,240,135,50,96,52.1,15,40,37.5,20,27,74.1,9,36,45,27,8,4,12,26,16,
WAS vs. LAC,12/08/2019,L,240,119,40,88,45.5,14,33,42.4,25,30,83.3,8,30,38,28,5,3,14,22,-16,
LAL vs. MIN,12/08/2019,W,240,142,55,94,58.5,14,31,45.2,18,20,90.0,10,31,41,32,9,1,11,19,17,
PHI vs. TOR,12/08/2019,W,240,110,40,79,50.6,14,32,43.8,16,21,76.2,6,34,40,31,7,5,21,18,6,
TOR @ PHI,12/08/2019,L,240,104,38,88,43.2,11,33,33.3,17,20,85.0,13,29,42,21,13,4,18,22,-6,
SAC @ DAL,12/08/2019,W,240,110,44,85,51.8,13,34,38.2,9,11,81.8,7,28,35,24,7,1,11,16,4,
DAL vs. SAC,12/08/2019,L,240,106,41,86,47.7,17,44,38.6,7,8,87.5,10,30,40,24,3,1,13,11,-4,
CHI @ MIA,12/08/2019,L,265,105,35,80,43.8,13,36,36.1,22,27,81.5,6,33,39,20,8,1,15,31,-5,
MIA vs. CHI,12/08/2019,W,265,110,32,77,41.6,11,35,31.4,35,44,79.5,10,33,43,20,9,2,17,23,5,
BKN vs. DEN,12/08/2019,W,240,105,40,87,46.0,7,28,25.0,18,23,78.3,10,38,48,25,5,1,13,15,3,
BOS vs. CLE,12/09/2019,W,240,110,45,78,57.7,15,27,55.6,5,8,62.5,5,34,39,22,8,9,18,19,22,
CLE @ BOS,12/09/2019,L,240,88,36,91,39.6,7,31,22.6,9,19,47.4,18,27,45,18,8,2,18,11,-22,
GSW vs. MEM,12/09/2019,L,240,102,35,93,37.6,11,27,40.7,21,25,84.0,10,36,46,23,10,6,16,21,-8,
MIL vs. ORL,12/09/2019,W,240,110,43,92,46.7,16,41,39.0,8,15,53.3,10,44,54,30,7,4,15,19,9,
ORL @ MIL,12/09/2019,L,240,101,35,92,38.0,10,31,32.3,21,26,80.8,9,35,44,24,8,10,12,18,-9,
MEM @ GSW,12/09/2019,W,240,110,41,82,50.0,15,40,37.5,13,17,76.5,1,41,42,29,13,6,20,20,8,
IND vs. LAC,12/09/2019,L,240,99,34,97,35.1,10,35,28.6,21,28,75.0,14,42,56,16,7,3,13,21,-11,
OKC @ UTA,12/09/2019,W,240,104,40,85,47.1,8,28,28.6,16,19,84.2,2,44,46,21,9,7,11,20,14,
CHI vs. TOR,12/09/2019,L,240,92,35,89,39.3,12,46,26.1,10,14,71.4,9,36,45,30,6,4,17,20,-1,
UTA vs. OKC,12/09/2019,L,240,90,36,89,40.4,8,31,25.8,10,12,83.3,7,41,48,19,7,0,15,16,-14,
NOP vs. DET,12/09/2019,L,240,103,40,91,44.0,8,38,21.1,15,22,68.2,10,35,45,24,6,1,15,22,-2,
DET @ NOP,12/09/2019,W,240,105,36,85,42.4,11,35,31.4,22,27,81.5,10,36,46,15,6,3,19,20,2,
HOU vs. SAC,12/09/2019,L,240,118,41,84,48.8,17,50,34.0,19,23,82.6,11,40,51,25,4,6,19,20,-1,
SAC @ HOU,12/09/2019,W,240,119,40,88,45.5,20,45,44.4,19,22,86.4,9,28,37,24,14,5,10,17,1,
TOR @ CHI,12/09/2019,W,240,93,34,90,37.8,7,29,24.1,18,26,69.2,14,40,54,19,8,9,17,12,1,
MIN @ PHX,12/09/2019,L,240,109,40,85,47.1,6,22,27.3,23,29,79.3,11,34,45,14,6,7,17,23,-16,
LAC @ IND,12/09/2019,W,240,110,40,97,41.2,10,32,31.3,20,27,74.1,11,45,56,19,7,7,11,16,11,
PHX vs. MIN,12/09/2019,W,240,125,47,95,49.5,16,40,40.0,15,19,78.9,12,30,42,31,5,5,9,23,16,
PHI vs. DEN,12/10/2019,W,240,97,37,89,41.6,12,36,33.3,11,16,68.8,12,37,49,24,9,3,17,15,5,
CHA vs. WAS,12/10/2019,W,240,114,38,85,44.7,16,41,39.0,22,28,78.6,11,37,48,22,4,4,13,26,7,
WAS @ CHA,12/10/2019,L,240,107,38,90,42.2,11,35,31.4,20,25,80.0,13,32,45,27,7,7,10,24,-7,
POR vs. NYK,12/10/2019,W,240,115,39,90,43.3,17,41,41.5,20,24,83.3,11,47,58,20,6,7,12,21,28,
NYK @ POR,12/10/2019,L,240,87,32,91,35.2,7,38,18.4,16,26,61.5,11,36,47,16,5,3,11,18,-28,
DEN @ PHI,12/10/2019,L,240,92,37,85,43.5,7,27,25.9,11,12,91.7,5,33,38,29,12,9,14,14,-5,
MIA vs. ATL,12/10/2019,W,265,135,53,103,51.5,14,41,34.1,15,22,68.2,9,44,53,35,5,3,12,17,14,
ATL @ MIA,12/10/2019,L,265,121,45,95,47.4,20,54,37.0,11,18,61.1,4,33,37,30,4,6,12,23,-14,
NOP @ MIL,12/11/2019,L,240,112,39,88,44.3,16,45,35.6,18,22,81.8,7,35,42,29,8,5,21,17,-15,
ORL vs. LAL,12/11/2019,L,240,87,34,81,42.0,8,26,30.8,11,17,64.7,8,33,41,20,10,5,15,17,-9,
LAL @ ORL,12/11/2019,W,240,96,37,87,42.5,12,31,38.7,10,19,52.6,12,37,49,20,10,4,14,17,9,
NYK @ GSW,12/11/2019,W,265,124,43,90,47.8,12,29,41.4,26,34,76.5,12,46,58,25,5,7,19,24,2,
BOS @ IND,12/11/2019,L,240,117,43,87,49.4,14,36,38.9,17,22,77.3,8,36,44,25,6,4,15,27,-5,
TOR vs. LAC,12/11/2019,L,240,92,31,88,35.2,8,36,22.2,22,25,88.0,15,32,47,21,10,8,18,24,-20,
LAC @ TOR,12/11/2019,W,240,112,38,86,44.2,12,40,30.0,24,27,88.9,12,38,50,29,8,5,18,21,20,
