10/22/2019,111.4,111.4,104.6,4.0
10/23/2019,104.1,103.9,105.3,20.0
10/24/2019,113.0,111.3,104.0,6.0
10/25/2019,104.6,106.3,105.5,16.0
10/26/2019,106.0,105.5,105.5,18.0
10/27/2019,106.2,107.5,106.3,10.0
10/28/2019,105.1,106.3,104.1,21.0
10/29/2019,105.9,103.4,104.0,6.0
10/30/2019,106.1,106.9,103.9,20.0
10/31/2019,108.0,106.4,103.9,6.0
11/01/2019,106.5,107.9,103.1,15.0
11/02/2019,105.8,106.1,104.7,15.0
11/03/2019,106.8,106.8,102.6,11.0
11/04/2019,108.0,108.7,106.5,11.0
11/05/2019,105.1,104.2,101.5,12.0
11/06/2019,106.7,107.9,103.3,16.0
11/07/2019,107.7,105.1,103.1,8.0
11/08/2019,106.7,107.1,103.2,20.0
11/09/2019,107.5,109.3,104.0,10.0
11/10/2019,106.4,105.5,102.9,16.0
11/11/2019,108.9,109.1,104.3,11.0
11/12/2019,106.7,106.6,101.9,15.0
11/13/2019,107.6,107.1,103.2,13.0
11/14/2019,107.6,107.3,103.4,12.0
11/15/2019,107.5,108.2,102.1,14.0
11/16/2019,107.9,108.1,103.7,16.0
11/17/2019,106.7,107.9,101.6,11.0
11/18/2019,108.3,107.4,102.8,17.0
11/19/2019,107.6,109.2,102.6,8.0
11/20/2019,107.6,107.5,102.3,20.0
11/21/2019,110.4,108.8,105.4,4.0
11/22/2019,108.2,108.3,101.5,18.0
11/23/2019,107.5,108.2,102.3,19.0
11/24/2019,109.9,108.6,101.9,9.0
11/25/2019,107.7,108.4,101.7,21.0
11/26/2019,111.9,105.2,101.0,3.0
11/27/2019,108.2,108.4,101.9,26.0
11/29/2019,108.4,108.5,101.6,24.0
11/30/2019,108.7,107.7,101.5,8.0
12/01/2019,108.7,108.4,101.6,16.0
12/02/2019,106.9,109.5,101.3,11.0
12/03/2019,110.1,107.8,101.4,13.0
12/04/2019,108.9,108.5,101.5,19.0
12/05/2019,109.2,108.1,102.0,7.0
12/06/2019,108.5,108.0,101.0,19.0
12/07/2019,109.0,109.9,101.8,9.0
12/08/2019,109.2,107.9,101.3,15.0
12/09/2019,108.5,108.4,101.7,17.0
12/10/2019,107.2,109.0,100.6,7.0
12/11/2019,108.2,109.0,101.7,21.0
12/12/2019,110.0,108.4,100.2,8.0
12/13/2019,108.2,108.7,101.7,17.0
12/14/2019,109.5,107.9,102.1,15.0
12/15/2019,107.1,108.9,100.5,12.0
12/16/2019,110.0,108.8,102.1,13.0
12/17/2019,107.9,109.2,101.1,11.0
12/18/2019,108.4,109.0,100.8,17.0
12/19/2019,110.4,107.6,103.4,7.0
12/20/2019,108.7,109.2,100.6,19.0
12/21/2019,108.7,109.8,102.1,16.0
12/22/2019,111.1,105.7,100.7,10.0
12/23/2019,108.2,109.7,101.3,20.0
12/25/2019,110.5,106.4,101.8,10.0
12/26/2019,108.9,110.5,101.2,10.0
12/27/2019,108.4,108.4,100.8,12.0
12/28/2019,108.9,108.5,101.5,26.0
12/29/2019,110.1,108.9,100.8,10.0
12/30/2019,108.2,108.8,102.2,10.0
12/31/2019,109.7,108.4,100.3,14.0
01/01/2020,108.9,108.3,101.8,7.0
01/02/2020,108.5,109.1,100.6,17.0
01/03/2020,109.2,109.0,101.2,11.0
01/04/2020,108.8,108.9,100.9,20.0
01/05/2020,109.2,110.2,101.4,10.0
01/06/2020,108.8,108.6,100.7,16.0
01/07/2020,108.3,110.0,101.1,12.0
01/08/2020,109.3,108.8,100.8,16.0
01/09/2020,109.7,109.6,100.9,8.0
01/10/2020,108.9,109.3,101.3,18.0
01/11/2020,110.4,108.6,100.9,14.0
01/12/2020,108.2,110.0,101.4,12.0
01/13/2020,108.5,109.2,100.1,14.0
01/14/2020,109.3,110.1,102.3,11.0
01/15/2020,110.0,108.6,100.3,19.0
01/16/2020,109.3,108.6,101.3,9.0
01/17/2020,109.5,109.7,100.9,13.0
01/18/2020,108.9,109.2,101.5,21.0
01/19/2020,111.3,108.9,99.8,4.0
01/20/2020,109.1,109.4,100.8,26.0
01/21/2020,115.1,108.3,101.0,2.0
01/22/2020,109.3,109.3,100.9,22.0
01/23/2020,110.6,110.5,100.7,5.0
01/24/2020,109.2,109.4,101.0,22.0
01/25/2020,109.3,109.2,100.6,9.0
01/26/2020,109.7,109.6,101.6,15.0
01/27/2020,109.9,110.1,100.4,11.0
01/28/2020,109.6,109.8,100.8,15.0
01/29/2020,109.4,110.5,100.9,11.0
01/30/2020,108.6,109.8,100.2,10.0
01/31/2020,111.0,109.0,101.7,14.0
02/01/2020,109.3,110.0,100.4,18.0
02/02/2020,111.0,108.7,101.9,8.0
02/03/2020,109.1,110.6,100.6,19.0
02/04/2020,111.6,109.7,101.6,8.0
02/05/2020,109.8,109.7,100.7,17.0
02/06/2020,110.2,109.2,101.4,10.0
02/07/2020,111.0,109.8,100.8,14.0
02/08/2020,110.0,109.6,100.7,18.0
02/09/2020,109.8,110.2,101.0,12.0
02/10/2020,109.9,109.6,100.6,17.0
02/11/2020,111.2,109.8,101.3,9.0
02/12/2020,109.5,110.4,100.6,20.0
02/13/2020,112.0,108.6,101.6,4.0
02/20/2020,108.8,110.1,101.3,12.0
02/21/2020,110.7,110.4,100.7,16.0
02/22/2020,110.0,109.8,101.2,13.0
02/23/2020,110.4,110.1,100.7,13.0
02/24/2020,110.0,109.8,101.7,14.0
02/25/2020,110.3,109.3,100.6,14.0
02/26/2020,109.6,110.6,101.1,16.0
02/27/2020,109.5,110.2,100.1,8.0
02/28/2020,110.2,110.1,101.1,18.0
02/29/2020,109.5,110.7,101.1,16.0
03/01/2020,110.6,109.3,100.9,13.0
03/02/2020,110.3,110.7,101.1,13.0
03/03/2020,110.2,109.8,101.0,15.0
03/04/2020,110.2,110.1,100.9,16.0
03/05/2020,110.2,109.7,100.4,8.0
03/06/2020,110.5,110.1,101.4,18.0
03/07/2020,109.2,112.0,100.4,11.0
03/08/2020,110.7,109.8,101.0,21.0
03/09/2020,110.0,108.9,101.1,5.0
03/10/2020,110.3,110.6,101.2,17.0
03/11/2020,110.2,111.4,99.4,8.0
07/30/2020,112.3,108.0,102.8,3.0
07/31/2020,111.5,110.0,101.7,11.0
08/01/2020,111.7,108.3,100.6,9.0
08/02/2020,111.6,110.1,101.7,11.0
08/03/2020,111.3,109.1,100.8,10.0
08/04/2020,111.9,109.3,101.4,12.0
08/05/2020,110.9,108.8,100.6,10.0
08/06/2020,112.4,109.5,101.4,12.0
